TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.polimi.fakePTS.PtsRequest,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,224,0.3,2,18,56,268909,1515187437463,0.975,1111111111111111111111111111111111111110,0.8571428571428571,111111111111111111111101010101011111111101,1.0,1111111,0,0,4,1,0.87,1111111111111111111111111111111111111111111110011100111001111110011111111111111111111111100000111111,0.3611111111111111,010010100010010100100100100100011010,1.0,11111111,1.0,11111111,0.8571428571428571,111111111111111111101111010101111110011111
